state,huc12,name,area_total_ha,area_cropland_ha,area_perennial_ha,pct_cropland,pct_perennial
SD,101600080108,Lake Parmley,14784.5,6863.4,1425.6,46.4,9.6
SD,101600080109,Crompton Lake-Snake Creek,11415.1,4121.8,1297.7,36.1,11.4
SD,101600080202,101600080202,5352.8,2394.1,2013.8,44.7,37.6
SD,101600080203,Hope Cemetery,12234.1,5167.5,5516.6,42.2,45.1
SD,101600080204,City of Ipswitch,6584.8,4730.1,366.8,71.8,5.6
SD,101600080205,Town of Craven Corner-Preachers Run,8975.2,6446.3,527.8,71.8,5.9
SD,101600080301,Preachers Run,11054.2,7732.8,624.1,70.0,5.6
SD,101600080302,Tomek Slough,9974.6,7161.1,600.7,71.8,6.0
SD,101600080303,Outlet Preachers Run,8206.6,5347.4,526.2,65.2,6.4
SD,101600080304,Stony Run,9810.8,5826.8,685.3,59.4,7.0
SD,101600080305,Scatterwood Lake,10253.7,5670.9,652.9,55.3,6.4
SD,101600080306,Perry Creek,4866.5,2655.5,597.2,54.6,12.3
SD,101600080401,Headwaters South Fork Snake Creek,9341.7,6268.9,2398.2,67.1,25.7
SD,101600080403,Bass Cemetery,6814.0,2816.1,3779.6,41.3,55.5
SD,101600080404,Vogeler Draw,7561.1,2273.7,4447.2,30.1,58.8
SD,101600080405,Latham Lake-South Fork Snake Creek,5375.7,2103.4,3015.8,39.1,56.1
SD,101600080406,Ford Lake,9945.9,6791.3,2088.4,68.3,21.0
SD,101600080407,Town of Burkmere,15480.7,6353.9,6707.2,41.0,43.3
SD,101600080408,Baldwin School,6952.6,4029.8,541.7,58.0,7.8
SD,101600080409,Melius School,7813.5,5819.8,402.1,74.5,5.1
SD,101600080410,Lake Faulkton-South Fork Snake Creek,13113.0,8409.7,1082.6,64.1,8.3
SD,101600080501,Town of Devoe-South Fork Snake Creek,5904.9,3237.7,434.3,54.8,7.4
SD,101600080502,Town of Cresbard,10406.3,7207.8,1092.4,69.3,10.5
SD,101600080503,South Fork Snake Creek,12059.1,6679.9,1416.1,55.4,11.7
SD,101600080504,Upper Dove Creek,7816.8,2817.2,823.9,36.0,10.5
SD,101600080505,Middle Dove Creek,10133.8,4765.9,1469.1,47.0,14.5
SD,101600080506,Lower Dove Creek,9481.3,4700.0,1165.0,49.6,12.3
SD,101600080507,Town of Athol-South Fork Snake Creek,11806.8,7069.1,1005.3,59.9,8.5
SD,101600080601,101600080601-Snake Creek,6951.8,3758.9,331.1,54.1,4.8
SD,101600080602,Salt Lake-Snake Creek,10955.4,7275.5,482.1,66.4,4.4
SD,101600080603,Alkali Lake-Snake Creek,9807.5,6183.6,500.6,63.1,5.1
SD,101600080604,101600080604,8419.8,5324.9,507.7,63.2,6.0
SD,101600080605,Sunshine School,9906.9,4885.2,1394.9,49.3,14.1
SD,101600080606,Lords Lake,15469.7,9605.2,843.8,62.1,5.5
SD,101600080607,Big Slough,15039.9,12356.2,978.5,82.2,6.5
SD,101600080608,Snake Creek,4162.6,2704.8,265.3,65.0,6.4
SD,101600080609,101600080609,4797.2,4485.1,59.7,93.5,1.2
SD,101600080610,Outlet Snake Creek,7066.5,5840.1,107.2,82.6,1.5
SD,101600090101,Headwaters Turtle Creek,10084.6,5720.3,1609.2,56.7,16.0
SD,101600090102,Upper Ree Creek,10074.3,5323.9,3418.3,52.8,33.9
SD,101600090103,Lower Ree Creek,11029.9,8166.4,587.5,74.0,5.3
SD,101600090104,Town of Saint Lawrence-Turtle Creek,7572.9,4932.0,394.3,65.1,5.2
SD,101600090105,Town of Ree Heights,4788.6,2389.3,1557.7,49.9,32.5
SD,101600090106,Little Wolf Creek,11164.4,7169.5,2093.1,64.2,18.7
SD,101600090107,Upper Little Turtle Creek,10740.8,8138.2,972.5,75.8,9.1
SD,101600090108,Lower Little Turtle Creek,9490.0,7417.3,258.0,78.2,2.7
SD,101600090109,Tipton Community Church-Turtle Creek,10454.4,5517.0,706.2,52.8,6.8
SD,101600090201,X Ziltner Dam,8934.8,5383.9,3348.6,60.3,37.5
SD,101600090202,Sedgewick Church,10503.0,3321.3,5917.2,31.6,56.3
SD,101600090203,101600090203,7406.7,3226.9,3380.0,43.6,45.6
SD,101600090204,Mitchell Lake,13611.1,6689.5,5950.7,49.1,43.7
SD,101600090205,Baloun Creek,8956.8,4574.1,2920.8,51.1,32.6
SD,101600090206,West Campbell School,8871.3,4264.7,1922.1,48.1,21.7
SD,101600090207,W Schutte Dam,6503.4,2419.2,1708.6,37.2,26.3
SD,101600090208,M Hague Dam,10990.8,3528.4,2341.8,32.1,21.3
SD,101600090209,Headwaters Wolf Creek,10829.2,5465.1,1306.6,50.5,12.1
SD,101600090302,Middle Lost Creek,12291.0,6214.4,2672.0,50.6,21.7
SD,101600090303,Lower Lost Creek,10929.0,5855.2,738.3,53.6,6.8
SD,101600090401,Upper North Wolf Creek,7075.5,4691.6,419.6,66.3,5.9
SD,101600090402,Matter Creek,7487.7,2979.4,2455.1,39.8,32.8
SD,101600090403,Upper Shaefer Creek,7841.9,3274.6,1016.7,41.8,13.0
SD,101600090404,Spring Valley School,11992.4,5007.1,3980.7,41.8,33.2
SD,101600090405,Lower Shaefer Creek,11480.0,6476.3,397.3,56.4,3.5
SD,101600090406,Lower North Wolf Creek,9530.9,4934.8,510.8,51.8,5.4
SD,101600090501,Lake Louise-Wolf Creek,6496.7,3172.4,1156.5,48.8,17.8
SD,101600090502,Odessa School-Wolf Creek,11154.5,6709.2,662.9,60.1,5.9
SD,101600090503,Outlet Wolf Creek,14495.4,10137.2,638.6,69.9,4.4
SD,101600090601,Upper Bryant Creek,7018.6,4603.5,980.5,65.6,14.0
SD,101600090602,Middle Bryant Creek,10825.1,6644.6,701.0,61.4,6.5
SD,101600090603,Lower Bryant Creek,10127.0,4291.6,1133.5,42.4,11.2
SD,101600090604,Gooder Creek,5696.0,2482.0,2048.9,43.6,36.0
SD,101600090605,Campbell Creek,5852.6,3460.0,868.0,59.1,14.8
SD,101600090606,Headwaters Medicine Creek,10438.4,5970.2,833.1,57.2,8.0
SD,101600090607,Cottonwood Lake-Medicine Creek,11783.2,5711.3,801.4,48.5,6.8
SD,101600090608,Bald Mountain,7343.8,2229.5,906.2,30.4,12.3
SD,101600090701,Saint Johns Church-Turtle Creek,8952.8,4986.3,432.3,55.7,4.8
SD,101600090702,Twin Lakes,10677.8,5260.4,745.7,49.3,7.0
SD,101600090703,Outlet Turtle Creek,12013.9,5303.5,572.5,44.1,4.8
SD,101600110101,McCoy Lake,9947.2,4629.1,1150.7,46.5,11.6
SD,101600110102,Long Lake,10073.2,4066.5,2163.8,40.4,21.5
SD,101600110201,Upper Jim Creek,6908.2,3024.4,175.4,43.8,2.5
SD,101600110202,Middle Jim Creek,9444.7,3369.7,697.2,35.7,7.4
SD,101600110203,Lower Jim Creek,10102.6,4103.8,522.2,40.6,5.2
SD,101600110301,Ruskin Park-James River,10266.6,5566.5,1376.6,54.2,13.4
SD,101600110302,101600110302,4838.2,3114.2,243.4,64.4,5.0
SD,101600110303,Dry Run-James River,7776.7,3564.9,862.5,45.8,11.1
SD,101600110304,Jefferson School-James River,10249.6,6274.9,1033.5,61.2,10.1
SD,101600110401,Headwaters Dry Run,15128.2,8998.9,847.1,59.5,5.6
SD,101600110402,Twin Lakes-Dry Run,10250.4,6935.2,509.6,67.7,5.0
SD,101600110403,Town of Storla-Dry Run,12951.9,8161.8,700.1,63.0,5.4
SD,101600110404,Town of Loomis-Dry Run,12251.5,9245.8,293.7,75.5,2.4
SD,101600110405,Lincoln School,4273.5,3427.4,114.9,80.2,2.7
SD,101600110406,Outlet Dry Run,2925.0,1519.3,172.9,51.9,5.9
SD,101600110501,School Section Lakes,13334.4,6471.1,901.4,48.5,6.8
SD,101600110502,Town of Plano,6039.5,4347.8,106.9,72.0,1.8
SD,101600110601,Headwaters Rock Creek,10833.9,5062.9,448.1,46.7,4.1
SD,101600110602,101600110602-Rock Creek,9407.4,5567.7,237.4,59.2,2.5
SD,101600110603,Town of Argonne,5386.9,3399.8,81.1,63.1,1.5
SD,101600110604,Town of Vilas-Rock Creek,9275.4,4548.4,281.8,49.0,3.0
SD,101600110605,Burke Slough-Rock Creek,7433.5,2416.8,452.6,32.5,6.1
SD,101600110606,Pooley Creek,11679.5,5235.7,461.2,44.8,3.9
SD,101600110607,101600110607,6586.7,4881.1,208.2,74.1,3.2
SD,101600110608,Outlet Rock Creek,11810.2,6958.2,510.8,58.9,4.3
SD,101600110701,Quaker Cemetery,7364.3,4351.4,318.5,59.1,4.3
SD,101600110702,Fish Lake,7636.2,4314.6,346.2,56.5,4.5
SD,101600110703,Horse Shoe Lake,13777.7,5524.0,1144.3,40.1,8.3
SD,101600110704,Crystal Lake,5338.6,2039.5,251.3,38.2,4.7
SD,101600110705,Kramer Slough State Public Shooting Area,8707.4,2394.0,837.0,27.5,9.6
SD,101600110706,Schmitz Lake,9416.6,3256.7,347.8,34.6,3.7
SD,101600110707,City of Plankinton,8853.9,4222.3,255.0,47.7,2.9
SD,101600110801,Upper West Branch Firesteel Creek,9536.9,4273.0,1895.2,44.8,19.9
SD,101600110802,Middle West Branch Firesteel Creek,8948.2,2826.7,504.1,31.6,5.6
SD,101600110803,Shottenkirk Lake,6612.5,2970.4,95.6,44.9,1.4
SD,101600110804,Lower West Branch Firesteel Creek,10969.3,5818.4,190.5,53.0,1.7
SD,101600110901,Headwaters Firesteel Creek,11493.4,3585.3,3123.7,31.2,27.2
SD,101600110902,Bakers Lake-Firesteel Creek,10755.6,2874.2,3518.4,26.7,32.7
SD,101600110903,Viola Valley Cemetery-Firesteel Creek,8451.6,3188.7,1781.1,37.7,21.1
SD,101600110904,Piersons Draw-Firesteel Creek,9083.6,5104.6,82.4,56.2,0.9
SD,101600110905,101600110905-Firesteel Creek,9926.9,5588.7,521.2,56.3,5.3
SD,101600110906,Blendon School-Firesteel Creek,14615.9,10623.0,260.5,72.7,1.8
SD,101600110907,Dry Run,9245.6,5812.4,395.4,62.9,4.3
SD,101600110908,Lake Mitchell-Firesteel Creek,8026.4,3124.3,562.4,38.9,7.0
SD,101600111001,Upper Enemy Creek,9226.1,5857.4,248.1,63.5,2.7
SD,101600111002,Middle Enemy Creek,12605.5,7662.6,458.6,60.8,3.6
SD,101600111003,Union Cemetery,8927.5,6139.0,127.4,68.8,1.4
SD,101600111004,Sunset Memorial Park,7262.9,4115.8,400.1,56.7,5.5
SD,101600111005,Lower Enemy Creek,8294.7,4753.3,769.8,57.3,9.3
SD,101600111101,Upper Pierre Creek,13606.6,7471.4,1001.2,54.9,7.4
SD,101600111102,Lower Pierre Creek,10624.6,6828.2,456.3,64.3,4.3
SD,101600111201,Upper Twelvemile Creek,15719.8,10479.0,450.4,66.7,2.9
SD,101600111202,Ethan Lake,5021.9,3096.2,242.5,61.7,4.8
SD,101600111203,Upper South Fork Twelvemile Creek,9120.2,6795.8,112.0,74.5,1.2
SD,101600111204,Coffee Creek,7403.4,6003.0,124.6,81.1,1.7
SD,101600111205,Lower South Fork Twelvemile Creek,11401.3,8256.5,382.1,72.4,3.4
SD,101600111206,Pony Creek,10527.5,7465.4,430.0,70.9,4.1
SD,101600111207,Lower Twelvemile Creek,12557.8,7038.4,959.8,56.0,7.6
SD,101600111301,South Branch Dry Creek,6852.5,5611.9,74.3,81.9,1.1
SD,101600111302,North Branch Dry Creek,13679.4,10323.2,210.4,75.5,1.5
SD,101600111303,Dry Creek,13335.7,9346.3,878.9,70.1,6.6
SD,101600111401,Johnson Creek,13825.3,10020.9,515.5,72.5,3.7
SD,101600111402,Rosedale Colony-James River,7533.0,2767.9,2042.9,36.7,27.1
SD,101600111403,Bloom Creek,10434.1,7598.5,742.4,72.8,7.1
SD,101600111404,Plum Creek,14270.4,10619.5,862.7,74.4,6.0
SD,101600111405,Town of Rockport Colony-James River,13122.0,7694.8,2686.7,58.6,20.5
SD,101600111501,Headwaters Wolf Creek,8194.2,4163.8,207.3,50.8,2.5
SD,101600111502,Town of Canova-Wolf Creek,8646.3,4566.5,217.2,52.8,2.5
SD,101600111503,Pleasant Hill Cemetery-Wolf Creek,7293.9,4610.9,260.0,63.2,3.6
SD,101600111504,Lake Eli-Wolf Creek,13148.7,8517.3,744.9,64.8,5.7
SD,101600111505,Lehrman Slough-Wolf Creek,7589.4,4539.1,418.4,59.8,5.5
SD,101600111506,Gross Lake-Wolf Creek,11234.2,7867.9,497.9,70.0,4.4
SD,101600111507,Lions Lake,8691.2,5923.8,867.6,68.2,10.0
SD,101600111508,Rasmussen Cemetery-Wolf Creek,13171.0,9189.9,618.3,69.8,4.7
SD,101600111509,Kleinkassell Cemetery,7783.0,6449.9,244.3,82.9,3.1
SD,101600111510,Elm Creek,12420.8,9673.0,532.0,77.9,4.3
SD,101600111511,Outlet Wolf Creek,5293.5,3318.2,836.0,62.7,15.8
SD,101600111601,Upper Lonetree Creek,9251.2,6797.1,238.5,73.5,2.6
SD,101600111602,South Branch Lonetree Creek,9311.9,6790.1,337.7,72.9,3.6
SD,101600111603,Lower Lonetree Creek,9831.3,6066.9,501.2,61.7,5.1
SD,101600111701,Upper Dawson Creek,10394.1,7497.2,186.6,72.1,1.8
SD,101600111702,Lower Dawson Creek,7732.5,5376.2,297.0,69.5,3.8
SD,101600111801,Freeman Cemetery,12921.8,9985.4,637.4,77.3,4.9
SD,101600111802,Guericke Dam-James River,16287.2,9167.9,3766.0,56.3,23.1
SD,101600111803,Furlong Creek,4575.8,3242.1,324.4,70.9,7.1
SD,101600111804,Town of Menno,5232.6,3978.6,195.1,76.0,3.7
SD,101600111805,Lakeview School-James River,10020.6,6422.8,1788.6,64.1,17.8
SD,101600111806,Prairie Creek,14218.6,10251.4,526.9,72.1,3.7
SD,101600111807,Norway School-James River,6656.9,4372.8,1329.5,65.7,20.0
SD,101600111901,Headwaters Beaver Creek,7243.8,4978.5,366.2,68.7,5.1
SD,101600111902,Kubal Lake-Beaver Creek,9438.8,6092.0,333.1,64.5,3.5
SD,101600111903,Town of Lesterville-Beaver Creek,8849.8,5413.7,326.8,61.2,3.7
SD,101600111904,Outlet Beaver Creek,12030.4,6568.6,2021.8,54.6,16.8
SD,101600112001,Ulmer Lake,8475.5,5844.3,400.1,69.0,4.7
SD,101600112002,Jamesville Colony-James River,14477.5,8275.6,3664.3,57.2,25.3
SD,101600112003,Mud Creek,7205.3,5061.7,239.9,70.2,3.3
SD,101600112004,Outlet James River,11946.9,7000.2,2714.1,58.6,22.7
SD,101701010101,Garden Valley Ditch,6763.8,4313.3,419.9,63.8,6.2
SD,101701010102,Saint John Cemetery,11943.1,7529.6,517.0,63.0,4.3
SD,101701010103,Corsica Lake-Choteau Creek,9558.9,6001.5,118.5,62.8,1.2
SD,101701010104,Immanuel Cemetery,7695.2,4739.1,167.8,61.6,2.2
SD,101701010105,Old Ebenezer Cemetery-Choteau Creek,13201.7,8697.5,400.6,65.9,3.0
SD,101701010201,Tripp Lake,6830.6,3878.4,433.8,56.8,6.4
SD,101701010202,Old Missouri Cemetery,5900.5,3515.6,133.0,59.6,2.3
SD,101701010203,Town of Delmont,7981.8,6055.4,276.1,75.9,3.5
SD,101701010204,Saint Pauls Church,7094.2,5446.3,192.2,76.8,2.7
SD,101701010205,City of Armour,9809.8,7070.5,424.1,72.1,4.3
SD,101701010206,101701010206-Choteau Creek,5032.9,3394.9,265.9,67.5,5.3
SD,101701010207,Burks Lake-Choteau Creek,7026.8,5090.1,364.3,72.4,5.2
SD,101701010208,Red Lake,3196.4,1999.1,322.0,62.5,10.1
SD,101701010209,Lake Wagner,5299.9,3469.2,142.0,65.5,2.7
SD,101701010210,United Cemetary,4259.6,2784.9,83.6,65.4,2.0
SD,101701010211,Wagner Municipal Airport-Choteau Creek,6201.2,3767.7,382.1,60.8,6.2
SD,101701010301,Lake Dante-Choteau Creek,9677.1,5807.9,1070.2,60.0,11.1
SD,101701010302,Upper Dry Choteau Creek,7875.9,4693.1,364.9,59.6,4.6
SD,101701010303,Lower Dry Choteau Creek,8156.3,3737.9,1886.7,45.8,23.1
SD,101701010304,White Lake-Choteau Creek,8919.8,4223.9,2178.4,47.4,24.4
SD,101701010305,Outlet Choteau Creek,7298.1,2861.3,3042.5,39.2,41.7
SD,101701010403,Slaughter Creek,12093.8,6794.3,1204.6,56.2,10.0
SD,101701010801,Headwaters Emanuel Creek,8215.6,5048.6,1018.8,61.5,12.4
SD,101701010802,Upper Emanuel Creek,9653.1,6590.9,154.6,68.3,1.6
SD,101701010803,Little Emanuel Creek,8564.4,6512.4,318.0,76.0,3.7
SD,101701010804,Middle Emanuel Creek,10157.9,6757.1,346.0,66.5,3.4
SD,101701010805,Lower Emanuel Creek,11029.2,6970.5,2680.1,63.2,24.3
SD,101701010904,Deadman Creek,4873.8,3553.7,178.8,72.9,3.7
SD,101701010905,Snatch Creek,12335.9,8751.0,427.5,70.9,3.5
SD,101701011203,Marne Creek,8041.4,4975.6,197.7,61.9,2.5
SD,101701011503,Government Slough,9654.2,8320.1,278.6,86.2,2.9
SD,101701020101,Headwaters East Fork Vermillion River,3772.5,2458.4,378.5,65.2,10.0
SD,101701020102,Davis Slough,3157.4,2084.8,301.9,66.0,9.6
SD,101701020103,Gilman Lake-East Fork Vermillion River,11767.5,6427.4,1546.6,54.6,13.1
SD,101701020201,Lake George-East Fork Vermillion River,14634.4,9781.5,1067.8,66.8,7.3
SD,101701020202,Klatzer Dam-East Fork Vermillion River,9883.5,5810.8,1300.4,58.8,13.2
SD,101701020301,Headwaters Little Vermillion River,12285.4,7649.3,1002.1,62.3,8.2
SD,101701020302,Sun Prairie Baptist Cemetery-Little Vermillion River,8946.7,5570.5,423.4,62.3,4.7
SD,101701020303,Salem Lutheran Cemetery,6273.1,4655.2,221.8,74.2,3.5
SD,101701020304,101701020304-Little Vermillion River,9441.5,6422.2,429.3,68.0,4.5
SD,101701020305,Outlet Little Vermillion River,3982.9,3015.7,115.7,75.7,2.9
SD,101701020401,Town of Montrose-East Fork Vermillion River,4351.3,2926.3,321.5,67.2,7.4
SD,101701020402,101701020402-East Fork Vermillion River,6799.8,4150.8,396.9,61.0,5.8
SD,101701020403,Battle Creek-East Fork Vermillion River,8320.3,5576.9,523.8,67.0,6.3
SD,101701020404,Town of Rumpus Ridge-East Fork Vermillion River,11941.1,8795.5,417.8,73.7,3.5
SD,101701020405,Outlet East Fork Vermillion River,4516.5,3579.3,77.1,79.2,1.7
SD,101701020501,Headwaters West Fork Vermillion River,13658.9,8754.8,471.2,64.1,3.5
SD,101701020502,Belleview Church-West Fork Vermillion River,6660.0,4591.5,201.6,68.9,3.0
SD,101701020503,City of Howard-West Fork Vermillion River,11944.5,7458.8,267.4,62.4,2.2
SD,101701020504,City of Salem-West Fork Vermillion River,13968.0,10151.0,449.3,72.7,3.2
SD,101701020601,City of Canistota-West Fork Vermillion River,12010.8,9482.2,455.3,78.9,3.8
SD,101701020602,Town of Stanley Corner-West Fork Vermillion River,10769.6,8726.9,392.8,81.0,3.6
SD,101701020603,Silver Lake,11029.6,9011.4,310.1,81.7,2.8
SD,101701020604,West Vermillion Cemetery-West Fork Vermillion River,5899.1,4846.8,85.8,82.2,1.5
SD,101701020605,Bethesda Church-West Fork Vermillion River,12067.6,9075.3,307.5,75.2,2.5
SD,101701020606,Outlet West Fork Vermillion River,6166.5,3978.2,141.7,64.5,2.3
SD,101701020701,Elce Creek,8190.0,6116.4,347.9,74.7,4.2
SD,101701020801,Mud Lake,9353.1,7373.1,643.6,78.8,6.9
SD,101701020901,Hurley Creek,10076.9,8648.7,230.8,85.8,2.3
SD,101701021001,Upper Long Creek,13895.4,10110.6,344.3,72.8,2.5
SD,101701021002,Lake Albert,5362.3,4357.5,121.2,81.3,2.3
SD,101701021003,Ditch Number Four,5430.9,4480.7,120.3,82.5,2.2
SD,101701021004,Snake Creek,7996.9,6912.6,194.8,86.4,2.4
SD,101701021005,Saddle Creek,10212.0,8831.0,74.2,86.5,0.7
SD,101701021006,Lower Long Creek,7033.8,5939.3,84.8,84.4,1.2
SD,101701021101,Camp Creek,5802.7,5023.4,49.1,86.6,0.8
SD,101701021102,Town of Naomi,5105.4,4325.9,101.8,84.7,2.0
SD,101701021103,Town of Davis-Vermillion River,11059.3,9542.2,333.1,86.3,3.0
SD,101701021104,Mount Zion Cemetery-Vermillion River,7933.5,6797.9,176.5,85.7,2.2
SD,101701021201,Headwaters Turkey Ridge Creek,12234.5,8659.1,669.8,70.8,5.5
SD,101701021202,Bethany Cemetery,3970.8,3261.6,135.7,82.1,3.4
SD,101701021203,Town of Spring Valley,6616.1,5053.4,237.1,76.4,3.6
SD,101701021204,Swan Lake-Turkey Ridge Creek,9938.2,7860.1,362.1,79.1,3.6
SD,101701021205,Bethania Cemetery,4024.7,3255.8,206.3,80.9,5.1
SD,101701021206,Outlet Turkey Ridge Creek,7819.7,6293.2,219.5,80.5,2.8
SD,101701021301,Blind Creek,12054.3,10359.4,203.5,85.9,1.7
SD,101701021401,Klepke Ditch,4265.1,3384.8,280.0,79.4,6.6
SD,101701021402,Upper Frog Creek,7722.6,6076.4,238.9,78.7,3.1
SD,101701021403,Lower Frog Creek,7251.1,5869.2,163.6,80.9,2.3
SD,101701021501,Newdale School,2544.2,2310.8,27.7,90.8,1.1
SD,101701021502,Baptist Creek,5451.8,4763.7,86.8,87.4,1.6
SD,101701021601,Spirit Mound,5685.1,4561.0,201.0,80.2,3.5
SD,101701021701,Upper Turkey Creek,9859.7,7195.9,524.5,73.0,5.3
SD,101701021702,Lower Turkey Creek,8908.6,5154.9,1409.6,57.9,15.8
SD,101701021801,Upper Clay Creek,12146.9,8612.9,543.1,70.9,4.5
SD,101701021802,Lower Clay Creek,6529.8,3935.3,1368.8,60.3,21.0
SD,101701021803,Town of Valleyview,5289.6,4557.0,48.7,86.2,0.9
SD,101701021804,Smoky Run,4807.6,3646.6,126.6,75.9,2.6
SD,101701021805,Spring Creek,2065.7,1507.2,26.7,73.0,1.3
SD,101701021806,Clay Creek Ditch,14242.4,10846.7,1258.0,76.2,8.8
SD,101701021901,Upper Yankton Clay Ditch,10416.8,9388.9,176.3,90.1,1.7
SD,101701021902,Lower Yankton Clay Ditch,5585.0,5193.4,30.4,93.0,0.5
SD,101701022001,Ash Creek,5884.6,4613.6,55.1,78.4,0.9
SD,101701022002,Norwegian Gulch,4240.2,3597.1,87.9,84.8,2.1
SD,101701022003,Riverside Cemetery-Vermillion River,11639.4,9501.5,565.4,81.6,4.9
SD,101701022004,Cabbage Flat-Vermillion River,16345.3,13883.4,487.2,84.9,3.0
SD,101701022005,Outlet Vermillion River,9509.2,6696.5,500.8,70.4,5.3
SD,101701030101,Cherry Lake,5395.9,3587.3,452.0,66.5,8.4
SD,101701030102,Plum Lake,2743.7,1660.0,237.1,60.5,8.6
SD,101701030103,Spirit Lake,12447.4,7154.8,1004.4,57.5,8.1
SD,101701030104,Mud Lake,10254.3,5415.7,794.3,52.8,7.7
SD,101701030105,Lake Henry,14145.7,7240.3,1356.3,51.2,9.6
SD,101701030201,Town of Lake Preston,7486.5,4578.8,503.5,61.2,6.7
SD,101701030202,Town of Hetland,5095.2,3627.5,321.9,71.2,6.3
SD,101701030203,Lake Preston Lakebed,9165.1,6390.8,376.1,69.7,4.1
SD,101701030204,County Ditch Number 4,8768.4,7004.9,606.0,79.9,6.9
SD,101701030205,Spring Lake,10709.5,7652.1,1039.6,71.5,9.7
SD,101701030206,Toles Cemetery,8883.1,6615.7,791.7,74.5,8.9
SD,101701030207,Lake Whitewood,10530.2,6413.0,827.5,60.9,7.9
SD,101701030208,101701030208,5071.1,3344.4,558.4,65.9,11.0
SD,101701030210,Vermillion Flats,5084.5,2282.6,521.4,44.9,10.3
SD,101701040101,Kansas Flat School,9706.7,2542.1,6791.2,26.2,70.0
SD,101701040103,Headwaters Ponca Creek,13350.3,5921.8,6726.7,44.4,50.4
SD,101701040104,Lake Dolton-Ponca Creek,10274.4,5330.9,4070.6,51.9,39.6
SD,101701040105,Masdon Creek,12469.1,4083.7,7945.8,32.8,63.7
SD,101701040107,Sacred Heart Cemetery-Ponca Creek,12679.9,4445.7,7701.6,35.1,60.7
SD,101702010101,Headwaters Big Sioux River,11737.9,6161.8,4187.7,52.5,35.7
SD,101702010102,Lonesome Lake-Big Sioux River,8934.1,5975.0,1981.7,66.9,22.2
SD,101702010103,Indian River,10064.8,6442.1,2780.5,64.0,27.6
SD,101702010104,Soo Creek,8056.0,4987.8,2343.1,61.9,29.1
SD,101702010105,Bergen Church-Big Sioux River,5440.7,3001.9,950.8,55.2,17.5
SD,101702010203,Waubay Lake,14518.0,5106.8,3245.7,35.2,22.4
SD,101702010204,South Waubay Lake,8636.3,3035.8,1895.9,35.2,22.0
SD,101702010206,Hurricane Lake,14570.4,4893.6,8134.8,33.6,55.8
SD,101702010207,Blue Dog Lake,6908.5,2556.9,2768.5,37.0,40.1
SD,101702010208,Rush Lake,5046.8,1666.0,715.0,33.0,14.2
SD,101702010301,Antelope Lake,14260.8,7034.3,2674.5,49.3,18.8
SD,101702010302,Bitter Lake,15746.3,5433.5,2827.2,34.5,18.0
SD,101702010401,Reid Lake,18102.1,7742.0,6192.2,42.8,34.2
SD,101702010402,Horseshoe Lake,5775.5,3022.5,1621.9,52.3,28.1
SD,101702010403,Cottonwood Lake,8800.5,5379.0,1240.9,61.1,14.1
SD,101702010404,Swan Lake,6973.6,4302.4,1013.3,61.7,14.5
SD,101702010405,Heggs Lake,2176.6,1438.8,329.4,66.1,15.1
SD,101702010406,Kings Lake,4404.1,2483.1,887.0,56.4,20.1
SD,101702010407,Goodhue Church,8934.2,6184.7,1159.3,69.2,13.0
SD,101702010408,Arneson Slough,9944.8,6660.8,1348.8,67.0,13.6
SD,101702010409,Grass Lake,3579.4,1885.9,308.8,52.7,8.6
SD,101702010410,Dry Lake,4871.9,2658.2,622.4,54.6,12.8
SD,101702010411,Still Lake,4429.7,2847.2,627.8,64.3,14.2
SD,101702010501,Lake Nicholson,12823.5,5685.4,4187.0,44.3,32.7
SD,101702010502,Long Lake,17226.4,9390.0,2304.9,54.5,13.4
SD,101702010503,Serenity Lake-Horseshoe Lake,9806.4,3626.2,3382.0,37.0,34.5
SD,101702010504,Lake Kampeska,8275.2,2766.0,793.1,33.4,9.6
SD,101702010601,Mahoney Creek,5994.0,4885.9,398.3,81.5,6.6
SD,101702010602,Upper Mud Creek,7432.1,4625.3,1919.0,62.2,25.8
SD,101702010603,Lower Mud Creek,10751.4,7335.2,1009.1,68.2,9.4
SD,101702010604,Cottonwood Lake-Big Sioux River,14140.5,8303.5,2315.1,58.7,16.4
SD,101702010701,Round Lake,14374.1,7058.5,3771.4,49.1,26.2
SD,101702010702,Willow Creek,15880.3,9016.3,4595.0,56.8,28.9
SD,101702010801,Upper Stray Horse Creek,10772.3,7963.1,709.9,73.9,6.6
SD,101702010802,Lower Stray Horse Creek,10599.7,7997.3,707.8,75.4,6.7
SD,101702010901,Goose Lake,8048.9,5248.0,574.0,65.2,7.1
SD,101702010902,Pelican Lake,6779.8,3536.9,795.6,52.2,11.7
SD,101702010903,City of Watertown-Big Sioux River,14534.5,8633.1,1349.5,59.4,9.3
SD,101702010904,Clear Lake,9434.3,5559.6,1023.8,58.9,10.9
SD,101702010905,City of Castlewood-Big Sioux River,12566.2,8663.0,1131.1,68.9,9.0
SD,101702010906,Hamlin Reformed Church-Big Sioux River,5596.7,4681.7,264.5,83.7,4.7
SD,101702020101,Dry Lake Number One,16581.3,9840.3,2263.0,59.3,13.6
SD,101702020102,Mankey Slough,9256.8,6332.9,908.8,68.4,9.8
SD,101702020103,Willow Lake,10059.8,7277.0,798.5,72.3,7.9
SD,101702020104,Dry Lake Number Two,19543.6,10154.4,2282.7,52.0,11.7
